oopsla 2017项目数据,,,,,,,,,,,,,,,,,
seq,project,file path,file name,line number,modified java files,git command, commit link,,,,,,,,,,
62,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L375-L375,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
63,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L381-L381,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
64,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L389-L389,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
65,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L401-L401,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
66,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L408-L408,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
67,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L417-L417,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
68,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L428-L428,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
69,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L466-L466,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
70,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L475-L475,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
71,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L485-L485,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
72,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L498-L498,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
73,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L504-L504,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
74,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L552-L552,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
75,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L561-L561,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
76,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L615-L615,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
77,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L625-L625,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
78,elastic/elasticsearch,server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,QueryPhaseTests.java,L711-L711,9,git diff e9ba2521768c03669d305b9340404f723289563a fa8b48deefbec1eb58161252552628a1a0866e5f server/src/test/java/org/elasticsearch/search/query/QueryPhaseTests.java,https://github.com/elastic/elasticsearch/commit/fa8b48deefbec1eb58161252552628a1a0866e5f,,,,,,,,,,
79,elastic/elasticsearch,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/dataframe/extractor/DataFrameDataExtractorFactory.java,DataFrameDataExtractorFactory.java,L187-L212,5,git diff b005949722be45aa54b1e64d8c40730cde748753 1dd816f030e256f497c1726695d1209a481b9d8e x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/dataframe/extractor/DataFrameDataExtractorFactory.java,https://github.com/elastic/elasticsearch/commit/1dd816f030e256f497c1726695d1209a481b9d8e,,,,,,,,,噪声,
80,elastic/elasticsearch,test/framework/src/main/java/org/elasticsearch/index/engine/TranslogHandler.java,TranslogHandler.java,L86-L86,129,git diff d941e1b3cba97f67990d97ccd3c1b87e43ba9dec 11d4a6585307361cd9acb7ff5f0caae38ea602f0 test/framework/src/main/java/org/elasticsearch/index/engine/TranslogHandler.java,https://github.com/elastic/elasticsearch/commit/11d4a6585307361cd9acb7ff5f0caae38ea602f0,,,,,,,,,,
81,elastic/elasticsearch,server/src/main/java/org/elasticsearch/rest/RestController.java,RestController.java,L404-L404,2,git diff 1d9be0e860773ef844be7f260d369d58eb27a831 5436581f696ce27513266090965afc824df76175 server/src/main/java/org/elasticsearch/rest/RestController.java,https://github.com/elastic/elasticsearch/commit/5436581f696ce27513266090965afc824df76175,,,,,,,,,无关,
82,elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/permission/ClusterPermission.java,ClusterPermission.java,L117-L117,27,git diff 4e8a15ddfadde568b4f72f8bb69dccde1cc2bd4e b44c0281e6cbb74b3b4f50fbb31b61cc1bfb32d5 x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/permission/ClusterPermission.java,https://github.com/elastic/elasticsearch/commit/b44c0281e6cbb74b3b4f50fbb31b61cc1bfb32d5,,,,,,,,,,
83,elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/permission/ClusterPermission.java,ClusterPermission.java,L122-L122,27,git diff 4e8a15ddfadde568b4f72f8bb69dccde1cc2bd4e b44c0281e6cbb74b3b4f50fbb31b61cc1bfb32d5 x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/permission/ClusterPermission.java,https://github.com/elastic/elasticsearch/commit/b44c0281e6cbb74b3b4f50fbb31b61cc1bfb32d5,,,,,,,,,,
84,elastic/elasticsearch,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/action/CoordinatorProxyAction.java,CoordinatorProxyAction.java,L74-L75,6,git diff eea64ff3749f0a41ce12f8087d726b2587c482b1 ccf30c3842ecc62db9f4395e70fa47ec758ce141 x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/action/CoordinatorProxyAction.java,https://github.com/elastic/elasticsearch/commit/ccf30c3842ecc62db9f4395e70fa47ec758ce141,,,,,,,,,,
85,elastic/elasticsearch,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/action/CoordinatorProxyAction.java,CoordinatorProxyAction.java,L75-L75,6,git diff eea64ff3749f0a41ce12f8087d726b2587c482b1 ccf30c3842ecc62db9f4395e70fa47ec758ce141 x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/action/CoordinatorProxyAction.java,https://github.com/elastic/elasticsearch/commit/ccf30c3842ecc62db9f4395e70fa47ec758ce141,,,,,,,,,,
86,elastic/elasticsearch,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/action/CoordinatorProxyAction.java,CoordinatorProxyAction.java,L75-L75,6,git diff eea64ff3749f0a41ce12f8087d726b2587c482b1 ccf30c3842ecc62db9f4395e70fa47ec758ce141 x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/action/CoordinatorProxyAction.java,https://github.com/elastic/elasticsearch/commit/ccf30c3842ecc62db9f4395e70fa47ec758ce141,,,,,,,,,,
87,elastic/elasticsearch,server/src/main/java/org/elasticsearch/rest/RestController.java,RestController.java,L342-L342,10,git diff 635b55a861c95a9800471d0f48dfbb0d08a03527 570e406e91742cf385c37688a4996825e5ab5083 server/src/main/java/org/elasticsearch/rest/RestController.java,https://github.com/elastic/elasticsearch/commit/570e406e91742cf385c37688a4996825e5ab5083,,,,,,,,,,
88,elastic/elasticsearch,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/authc/ApiKeyService.java,ApiKeyService.java,L319-L324,41,git diff 8ad9a07b87432f3f8586f974e9a74f9ab25bd209 7ca5495d86093cd4673f7a96f6752406ac82cfda x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/authc/ApiKeyService.java,https://github.com/elastic/elasticsearch/commit/7ca5495d86093cd4673f7a96f6752406ac82cfda,,,,,,,,,,
89,elastic/elasticsearch,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/authc/ApiKeyService.java,ApiKeyService.java,L320-L323,41,git diff 8ad9a07b87432f3f8586f974e9a74f9ab25bd209 7ca5495d86093cd4673f7a96f6752406ac82cfda x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/authc/ApiKeyService.java,https://github.com/elastic/elasticsearch/commit/7ca5495d86093cd4673f7a96f6752406ac82cfda,,,,,,,,,,
90,elastic/elasticsearch,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/transport/ServerTransportFilter.java,ServerTransportFilter.java,L125-L128,41,git diff 8ad9a07b87432f3f8586f974e9a74f9ab25bd209 7ca5495d86093cd4673f7a96f6752406ac82cfda x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/transport/ServerTransportFilter.java,https://github.com/elastic/elasticsearch/commit/7ca5495d86093cd4673f7a96f6752406ac82cfda,,,,,,,,,,
91,elastic/elasticsearch,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/transport/ServerTransportFilter.java,ServerTransportFilter.java,L133-L136,41,git diff 8ad9a07b87432f3f8586f974e9a74f9ab25bd209 7ca5495d86093cd4673f7a96f6752406ac82cfda x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/transport/ServerTransportFilter.java,https://github.com/elastic/elasticsearch/commit/7ca5495d86093cd4673f7a96f6752406ac82cfda,,,,,,,,,,
92,elastic/elasticsearch,x-pack/plugin/security/src/test/java/org/elasticsearch/xpack/security/authz/AuthorizationServiceTests.java,AuthorizationServiceTests.java,L248-L251,41,git diff 8ad9a07b87432f3f8586f974e9a74f9ab25bd209 7ca5495d86093cd4673f7a96f6752406ac82cfda x-pack/plugin/security/src/test/java/org/elasticsearch/xpack/security/authz/AuthorizationServiceTests.java,https://github.com/elastic/elasticsearch/commit/7ca5495d86093cd4673f7a96f6752406ac82cfda,,,,,,,,,,
93,elastic/elasticsearch,x-pack/plugin/ccr/src/main/java/org/elasticsearch/xpack/ccr/action/repositories/ClearCcrRestoreSessionAction.java,ClearCcrRestoreSessionAction.java,L62-L65,3,git diff 54dbf9469cb31b9b832f3e02243329a8dd0235b6 b88bdfe958ccedb96f624bbd796ab10c5e5f70cb x-pack/plugin/ccr/src/main/java/org/elasticsearch/xpack/ccr/action/repositories/ClearCcrRestoreSessionAction.java,https://github.com/elastic/elasticsearch/commit/b88bdfe958ccedb96f624bbd796ab10c5e5f70cb,,,,,,,,,无关,
94,elastic/elasticsearch,plugins/transport-nio/src/main/java/org/elasticsearch/http/nio/NioHttpServerTransport.java,NioHttpServerTransport.java,L141-L141,19,git diff 9a34b20233b7b780dc14c9781c998d7f34f2333e f516d68fb28ef56271f2784715a68908570d9b87 plugins/transport-nio/src/main/java/org/elasticsearch/http/nio/NioHttpServerTransport.java,https://github.com/elastic/elasticsearch/commit/f516d68fb28ef56271f2784715a68908570d9b87,,,,,,,,,,
95,elastic/elasticsearch,plugins/transport-nio/src/main/java/org/elasticsearch/transport/nio/NioTransport.java,NioTransport.java,L95-L95,19,git diff 9a34b20233b7b780dc14c9781c998d7f34f2333e f516d68fb28ef56271f2784715a68908570d9b87 plugins/transport-nio/src/main/java/org/elasticsearch/transport/nio/NioTransport.java,https://github.com/elastic/elasticsearch/commit/f516d68fb28ef56271f2784715a68908570d9b87,,,,,,,,,,
96,elastic/elasticsearch,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/authc/support/CachingUsernamePasswordRealm.java,CachingUsernamePasswordRealm.java,L152-L157,2,git diff dd69553d4d6d57b64664349067b839aca585bbca 1514bbcdde36d2f64c4391ec6874e7d0aa75ab5f x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/authc/support/CachingUsernamePasswordRealm.java,https://github.com/elastic/elasticsearch/commit/1514bbcdde36d2f64c4391ec6874e7d0aa75ab5f,,,,,,,,,无关,
97,elastic/elasticsearch,server/src/main/java/org/elasticsearch/common/bytes/BytesReference.java,BytesReference.java,L208-L208,2,git diff b5b6e37a60fcd5ee0ecf707c19eac5b919750e6b cc3872d934954d07d15ca8d7b8b1d48cc8c560de server/src/main/java/org/elasticsearch/common/bytes/BytesReference.java,https://github.com/elastic/elasticsearch/commit/cc3872d934954d07d15ca8d7b8b1d48cc8c560de,,,,,,,,,无关,
98,elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/indexing/AsyncTwoPhaseIndexer.java,AsyncTwoPhaseIndexer.java,L156-L156,9,git diff af9233b067e60d646956c2eaacbbd7b9a18c830a 48fa251812ccf19da918831a6b8cbad7693a99fa x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/indexing/AsyncTwoPhaseIndexer.java,https://github.com/elastic/elasticsearch/commit/48fa251812ccf19da918831a6b8cbad7693a99fa,,,,,,,,,,
99,elastic/elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/indexing/AsyncTwoPhaseIndexer.java,AsyncTwoPhaseIndexer.java,L338-L338,9,git diff af9233b067e60d646956c2eaacbbd7b9a18c830a 48fa251812ccf19da918831a6b8cbad7693a99fa x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/indexing/AsyncTwoPhaseIndexer.java,https://github.com/elastic/elasticsearch/commit/48fa251812ccf19da918831a6b8cbad7693a99fa,,,,,,,,,,
100,elastic/elasticsearch,x-pack/plugin/sql/src/test/java/org/elasticsearch/xpack/sql/analysis/index/IndexResolverTests.java,IndexResolverTests.java,L65-L65,4,git diff 26cc8ff8c3664e059071dc9ed539296b83e9e61a 03f003733dd98dea5192d4444e11184aeeaa2c44 x-pack/plugin/sql/src/test/java/org/elasticsearch/xpack/sql/analysis/index/IndexResolverTests.java,https://github.com/elastic/elasticsearch/commit/03f003733dd98dea5192d4444e11184aeeaa2c44,,,,,,,,,无关,
101,elastic/elasticsearch,x-pack/plugin/sql/src/test/java/org/elasticsearch/xpack/sql/analysis/index/IndexResolverTests.java,IndexResolverTests.java,L83-L83,4,git diff 26cc8ff8c3664e059071dc9ed539296b83e9e61a 03f003733dd98dea5192d4444e11184aeeaa2c44 x-pack/plugin/sql/src/test/java/org/elasticsearch/xpack/sql/analysis/index/IndexResolverTests.java,https://github.com/elastic/elasticsearch/commit/03f003733dd98dea5192d4444e11184aeeaa2c44,,,,,,,,,无关,
102,elastic/elasticsearch,server/src/main/java/org/elasticsearch/cluster/coordination/Publication.java,Publication.java,L304-L307,7,git diff 29d7d1d50349b4edacd5ed5b7531c577e929a113 03da4f6c518af5e2678903d25dc7362ba46b50dd server/src/main/java/org/elasticsearch/cluster/coordination/Publication.java,https://github.com/elastic/elasticsearch/commit/03da4f6c518af5e2678903d25dc7362ba46b50dd,,,,,,,,,,
103,elastic/elasticsearch,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/authz/store/FileRolesStore.java,FileRolesStore.java,L61-L61,4,git diff 85e4ef3429ae2aa3b4ff07a7ceb9ba07bc921756 fcb60acc3481ce648e9c8fc810b00d8b3f5cb81b x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/authz/store/FileRolesStore.java,https://github.com/elastic/elasticsearch/commit/fcb60acc3481ce648e9c8fc810b00d8b3f5cb81b,,,,,,,,,无关,
104,elastic/elasticsearch,server/src/main/java/org/elasticsearch/index/engine/InternalEngine.java,InternalEngine.java,L1012-L1012,16,git diff 6646bcb06581042f66bf72722954330145074b19 5f7f793f433f293593d566dd63178e6f9dae3155 server/src/main/java/org/elasticsearch/index/engine/InternalEngine.java,https://github.com/elastic/elasticsearch/commit/5f7f793f433f293593d566dd63178e6f9dae3155,,,,,,,,,,
105,elastic/elasticsearch,x-pack/plugin/ccr/src/test/java/org/elasticsearch/xpack/ccr/ShardChangesIT.java,ShardChangesIT.java,L253-L268,26,git diff 5875399738a2f23e1d7ca55ff00f6e31d5180e4b 8e1ef0cff93d30a130a106cbd4838fc68231f509 x-pack/plugin/ccr/src/test/java/org/elasticsearch/xpack/ccr/ShardChangesIT.java,https://github.com/elastic/elasticsearch/commit/8e1ef0cff93d30a130a106cbd4838fc68231f509,,,,,,,,,,
106,elastic/elasticsearch,x-pack/plugin/ccr/src/test/java/org/elasticsearch/xpack/ccr/ShardChangesIT.java,ShardChangesIT.java,L319-L323,26,git diff 5875399738a2f23e1d7ca55ff00f6e31d5180e4b 8e1ef0cff93d30a130a106cbd4838fc68231f509 x-pack/plugin/ccr/src/test/java/org/elasticsearch/xpack/ccr/ShardChangesIT.java,https://github.com/elastic/elasticsearch/commit/8e1ef0cff93d30a130a106cbd4838fc68231f509,,,,,,,,,,
107,elastic/elasticsearch,x-pack/plugin/ccr/src/test/java/org/elasticsearch/xpack/ccr/action/ShardChangesActionTests.java,ShardChangesActionTests.java,L60-L60,26,git diff 5875399738a2f23e1d7ca55ff00f6e31d5180e4b 8e1ef0cff93d30a130a106cbd4838fc68231f509 x-pack/plugin/ccr/src/test/java/org/elasticsearch/xpack/ccr/action/ShardChangesActionTests.java,https://github.com/elastic/elasticsearch/commit/8e1ef0cff93d30a130a106cbd4838fc68231f509,,,,,,,,,,
108,elastic/elasticsearch,x-pack/plugin/ccr/src/test/java/org/elasticsearch/xpack/ccr/action/ShardChangesActionTests.java,ShardChangesActionTests.java,L66-L66,26,git diff 5875399738a2f23e1d7ca55ff00f6e31d5180e4b 8e1ef0cff93d30a130a106cbd4838fc68231f509 x-pack/plugin/ccr/src/test/java/org/elasticsearch/xpack/ccr/action/ShardChangesActionTests.java,https://github.com/elastic/elasticsearch/commit/8e1ef0cff93d30a130a106cbd4838fc68231f509,,,,,,,,,,
